student_id,etaM,etaV,true_ability,true_ability_M,true_ability_V,eta_SAT_M,eta_SAT_V,wealth_pct,C_i,rule,mean_score,score_std,mean_score_M,mean_score_V,score_std_M,score_std_V,mean_effort,mean_effort_r1,mean_effort_r2,effort_r1,effort_r2,snr,retake_rate,access_premium,mean_score_SAT,mean_score_M_SAT,mean_score_V_SAT
5,0.3117223517946017,0.43271540315713053,0.7444377549517323,0.3117223517946017,0.43271540315713053,387.033411076761,459.6292418942783,0.15599452033620265,0.16128065755965568,SC,0.31819976777958847,0.12235270406526358,0.14670055348552563,0.4896989820736513,0.16925453263434992,0.1975405917625179,1.137857142857143,0.8571428571428571,0.2807142857142857,0.8571428571428571,0.2807142857142857,2.3395295356324444,0.44,0.00866471085126419,781.8397213355062,288.02033209131537,493.8193892441908
5,0.3117223517946017,0.43271540315713053,0.7444377549517323,0.3117223517946017,0.43271540315713053,387.033411076761,459.6292418942783,0.15599452033620265,0.16128065755965568,TAX,0.21831212626828977,0.1269265063105368,0.08910898467610666,0.3644729426730897,0.13998759290973045,0.23294752586017217,0.885,0.8571428571428571,0.027857142857142855,0.8571428571428571,0.027857142857142855,3.4099697881045428,0.065,-0.0912229306600345,661.9745515219477,253.465390805664,418.68376560385383
5,0.3117223517946017,0.43271540315713053,0.7444377549517323,0.3117223517946017,0.43271540315713053,387.033411076761,459.6292418942783,0.15599452033620265,0.16128065755965568,FISC,0.19133268871289302,0.133976235475345,0.07830436372322842,0.30436101370255764,0.13180333144824363,0.23621435799341392,0.75,0.75,0.0,0.75,0.0,3.89080276851599,0.0,-0.11820236821543126,629.5992264554716,246.98261823393705,382.6166082215346
5,0.3117223517946017,0.43271540315713053,0.7444377549517323,0.3117223517946017,0.43271540315713053,387.033411076761,459.6292418942783,0.15599452033620265,0.16128065755965568,Contextual,0.2172734133103447,0.12485070162048902,0.10036301265907892,0.43369487792652867,0.14888619132562486,0.20925343652089662,1.0017857142857143,0.8571428571428571,0.14464285714285716,0.8571428571428571,0.14464285714285716,3.426271735734215,0.225,-0.09226164361797959,660.7280959724137,260.21780759544737,460.2169267559172
6,0.5004956592789286,0.256047327189827,0.7565429864687556,0.5004956592789286,0.256047327189827,500.29739556735717,353.6283963138962,0.05808361216819946,0.17302996653981606,SS,0.30927442620264584,0.1380878300050123,0.49764925447309233,0.12089959793219944,0.24794889400836448,0.15963806951168805,1.085357142857143,0.8571428571428571,0.2282142857142857,0.8571428571428571,0.2282142857142857,2.446186694961471,0.355,-0.0005578571214287509,771.1293114431751,498.5895526838554,272.5397587593197
6,0.5004956592789286,0.256047327189827,0.7565429864687556,0.5004956592789286,0.256047327189827,500.29739556735717,353.6283963138962,0.05808361216819946,0.17302996653981606,SC,0.3319963325569732,0.14624992420096805,0.5310912588838658,0.13290140623008062,0.23287740311350413,0.16397153158223324,1.124464285714286,0.8571428571428571,0.26732142857142854,0.8571428571428571,0.26732142857142854,2.278769107604304,0.445,0.02216404923289861,798.3955990683678,518.6547553303194,279.7408437380484
6,0.5004956592789286,0.256047327189827,0.7565429864687556,0.5004956592789286,0.256047327189827,500.29739556735717,353.6283963138962,0.05808361216819946,0.17302996653981606,TAX,0.23772836633744926,0.13524137255999136,0.3943039738447515,0.10397219382405687,0.2509285464661813,0.14686680485510564,0.9,0.8571428571428571,0.04285714285714286,0.8571428571428571,0.04285714285714286,3.1823841560197423,0.1,-0.07210391698662533,685.2740396049392,436.58238430685094,262.3833162944341
6,0.5004956592789286,0.256047327189827,0.7565429864687556,0.5004956592789286,0.256047327189827,500.29739556735717,353.6283963138962,0.05808361216819946,0.17302996653981606,FISC,0.20552599911464553,0.1471211909663413,0.30998005794350403,0.10107194028578706,0.2492086235914885,0.14759623111560277,0.75,0.75,0.0,0.75,0.0,3.6810086788423515,0.0,-0.10430628420942906,646.6311989375746,385.98803476610243,260.6431641714722
6,0.5004956592789286,0.256047327189827,0.7565429864687556,0.5004956592789286,0.256047327189827,500.29739556735717,353.6283963138962,0.05808361216819946,0.17302996653981606,Contextual,0.270318261989071,0.14124007133275682,0.48783741329477054,0.11760429703789971,0.2366231418490143,0.1516879910773706,1.059107142857143,0.8571428571428571,0.2019642857142857,0.8571428571428571,0.2019642857142857,2.7987120844219646,0.325,-0.03951402133500359,724.3819143868852,492.70244797686235,270.56257822273983
7,1.1645196663478512,1.5069717307682295,2.671491397116081,1.1645196663478512,1.5069717307682295,898.7117998087107,1104.1830384609377,0.8661761457749352,0.07605886250700777,SS,0.7556506981686993,0.12225084663814735,0.7481527231671037,0.7631486731702956,0.195358853814329,0.2149496309397759,2.0367857142857146,1.3928571428571428,0.6439285714285714,1.3928571428571428,0.6439285714285714,3.5353522514971187,0.67,0.022476944050305536,1306.7808378024392,648.8916339002621,657.8892039021773
